UserId,MprId,CustomerId,ExternalPlanRequestId,PlanRequestType,WorkType,ExecutionMethod,AnnouncerIdentification,StartDate,EndDate,WorkDescription,Location,CenterLong,CenterLat,Status,Archived,CreatedAt,IntersectedAt
9bb0abb1-7796-464e-91ee-b4aec5c36ddf,170983f2-05f4-497f-b21e-175333cdcfa8,qit-otm-xvx,1019144,2,12,4,rzj-rmde-zhi,27/5/2017,24/12/2016,Trkbbylpsmqfbmcfanokvvyr,Mariental,08,76,4,false,8/4/2017,17/2/2017
904bdbf6-766d-40ae-80bb-0424687f42dd,29091bde-8ae3-4667-b416-78954eff32b4,krr-ndl-pdw,6648642,6,5,1,pxn-poxu-ezh,20/11/2016,11/6/2017,Mglywnrozmamveuqsjtiuxsf,Horní Cerekev,08,44,4,true,2/9/2017,10/6/2017
4c4973af-2ec6-45f0-bd1f-7cd625da7d92,898e065f-de0d-4275-936f-3a5501a87854,esb-dyd-krw,3725850,5,7,1,fgy-qgkf-dmt,31/12/2016,29/8/2017,Kzjtolegkfvdwubjpstjwifr,Bisert’,88,84,7,false,14/6/2017,20/7/2017
fc8b1999-1e39-425e-9eb0-3a0471abdc2d,9429a508-2142-4aab-8082-455b001251fd,ury-dww-rlu,1905710,1,12,2,wpc-rnwo-cto,3/2/2017,21/10/2017,Wapqlplqwjfjqplfkujiartw,Brie-Comte-Robert,89,22,5,false,1/12/2016,5/2/2018
645afb54-fe8b-4313-9454-d625def7ae6b,45ef30f5-d5d8-4b54-9c25-c040c90572fb,adx-njw-mjj,9522934,6,16,5,kcs-jslr-eqq,26/12/2017,7/5/2017,Vomhwxigncmrrxchgitdhguf,Surkhet,63,07,6,true,13/6/2017,30/12/2017
929cdcce-4707-4533-b9f3-e53d122b367b,f9f57cdc-c836-4afb-8d82-fde1cdff7946,aso-klc-bvt,6117939,4,3,4,qhm-ghcz-uug,5/4/2017,1/2/2018,Uzedyjupjkhrarijcxmvxqog,Janūb as Surrah,27,59,4,false,12/12/2017,9/2/2017
a3d46008-ac25-4ab7-be95-0fb9da96da09,47b6e8f0-bb9b-46fd-8fdc-9944db61ebb3,stx-pmj-slw,8512541,3,9,3,ovs-fgqa-uwd,24/12/2017,19/9/2017,Dulxyenauqxwdklubkboijst,Sokyryany,53,51,4,true,13/3/2017,6/12/2017
61eb3cb7-76d1-4013-b20b-43435dfa0565,e3235c47-9aa8-43af-8884-db329b60f7b1,otb-wes-wcj,0557590,5,9,2,qcy-ueuq-dmf,28/11/2016,8/1/2017,Oxrryckotgbhotwrybvlyulu,Parabcan,54,03,6,false,19/9/2017,4/8/2017
b08b07e9-79ef-4467-b77a-151475f0590f,5560e20b-7157-40e3-ab01-1e958f198420,let-ubn-ukx,3717400,5,14,1,zed-aeph-fca,2/8/2017,10/6/2017,Izbnoifhaqxykerwgwcmxqcn,Khrenovoye,79,58,2,true,17/9/2017,22/8/2017
deac78e1-9485-4db7-9c28-e8d1832741a5,4784065b-eb21-466b-b617-50ed4759fea8,mmb-jlm-njb,2716651,6,10,5,xam-dqoy-gpl,21/12/2016,23/7/2017,Zrwbfdxsprurdcbyzzucpfji,Gritsovskiy,98,92,5,true,13/12/2017,7/3/2017
3f99b160-46c5-4ee7-b2ca-ab0771ce5872,055e1fbc-a3bb-443f-a82f-b3d4ef38cdff,frm-dmz-ptn,5842310,4,16,1,jox-pkti-ied,7/11/2016,26/7/2017,Cdhbniamspomsdflpwluqgen,Faaa,87,16,3,false,23/4/2017,24/11/2016
23a568d2-c249-4f00-9c82-73d378ba9ca7,c8baf422-bf88-49a5-b12a-0a9ac579b9fd,uax-mdu-mzs,0370981,2,5,3,muk-kgrd-ssz,9/8/2017,8/12/2017,Htqplgdazlfqtjaahrqcnbzs,El Jícaro,26,48,4,true,20/5/2017,16/1/2017
112ad5a8-a6dd-4664-89bb-498df2892aa6,0d04bd6c-0749-4cc8-8e50-1011fe62c54a,yxy-rzw-wym,6207869,1,8,5,yqp-miyb-als,2/5/2017,31/12/2016,Ptcppcdpgeutuhbmsojufxgb,Salvacion,03,11,1,true,8/11/2017,23/12/2016
42c6a292-21e6-4add-9839-efcfddf12b6b,d199d921-8c3f-4e9f-83d2-0b97f9acdfac,ama-lhb-nnr,4288421,1,5,4,wew-szbf-trh,27/10/2017,1/12/2016,Gcokefkzdqkntgceftqtowiz,San Francisco de Coray,10,17,7,false,26/7/2017,14/7/2017
8629f4c1-2d92-4526-8d92-ebc3cc12f5db,a40b3bbe-c15a-48e7-b771-4d518e2ef840,vsc-itb-lca,1438642,6,12,4,suw-cvrv-wkx,21/11/2016,2/9/2017,Fivrfayuewwqlvexnmzgaasr,Saint-Dizier,05,94,4,false,14/11/2017,23/1/2018
4258f974-592d-4081-ab22-255fee12fa27,11a1e68a-24a2-465b-bb7f-bb62091943ca,ofz-hrw-pje,3356433,1,12,2,clk-haqk-aad,27/1/2018,30/12/2016,Gecdrugqvyffxvidlfcvoorh,Sridadi,13,96,1,false,2/3/2017,4/10/2017
5aec92d4-adbd-4fb7-b533-658b63af4745,32ef9dab-831b-46e1-99ae-3a83434dfe70,gav-pcj-mrr,1627572,2,4,2,bzw-qitl-xas,14/12/2017,21/7/2017,Azuzrxqfgvmzkjandzalodst,Skellefteå,35,62,3,true,18/8/2017,22/4/2017
e8b6792f-045d-44b4-8574-a5edc0cc46dc,31dceab0-6d54-41a3-8a16-4927a603a48d,cqt-yyg-dls,4711572,3,16,4,kle-mqgw-qft,10/3/2017,30/11/2016,Jxzngewayxbqtbwexycvbnnr,Yajiang,65,96,2,false,9/5/2017,10/12/2017
5d0e08d8-ad6d-4fa8-953c-f323dbad05ca,3723d3ce-983c-469e-b76d-041adb5bdf07,ooa-azq-zts,4542549,3,3,2,xhp-vgli-kta,23/6/2017,26/1/2018,Dgmijtmfykrtspxhdrhjxtjr,Hai Riêng,69,38,1,false,5/6/2017,25/10/2017
dcdf50bd-107a-4fdc-80aa-728d601d494a,859274b9-6068-4632-aaa7-58b6e5f8b47d,rwx-rst-kyg,0016228,6,4,5,rje-gafg-npz,2/11/2017,6/8/2017,Satxmhmyufifxapketcdeoxk,Camabatela,33,74,7,true,7/8/2017,12/12/2016
82a8944e-7702-419a-98ec-01241c7ddae6,71b45dc8-872c-4006-b961-0d1a725389fd,lwv-zhn-eew,8561495,5,10,2,bnq-cdwa-zdj,28/3/2017,31/10/2017,Edxobdkbxxhxhymkvzrzsbaj,Cabudare,69,71,6,false,18/2/2018,18/10/2017
1dad3780-72ac-419d-9fb3-e26405318672,79feb486-6113-437c-a72c-a837c764d76d,buo-crx-umd,4115207,5,6,5,wed-recz-qqd,31/1/2018,27/10/2016,Xkqxtnwqpozwirynbnnzlytt,Sang-e Māshah,45,88,1,true,15/12/2016,20/8/2017
8a1caddc-3ece-4321-8a3b-73d0054d9cad,cc3e6b5b-83b0-4796-a9c4-001a784f22bb,vfv-joj-vci,0993233,4,13,5,vjt-kqne-smp,9/3/2017,7/6/2017,Ezowvmagqdbsflcwxduvpzsd,Pingtian,54,15,5,true,25/1/2018,15/2/2017
0269b3bb-b50d-4b5c-a697-c92f4d23383e,aae175b8-1061-47ea-a72b-8b5fdc037de4,cba-tcz-dcl,4487387,5,16,3,kjc-zqla-ivy,5/4/2017,22/1/2018,Ogulhcesqoihtjgystodglnz,Kelasuri,43,59,7,false,29/11/2016,28/3/2017
f9952c69-20d2-4f23-a2af-c4f9804e3380,e54a7432-bfb4-4275-961b-8fd03e7f50c1,anq-dgm-rnr,4683225,4,6,5,vad-lonk-ybh,4/12/2017,20/2/2018,Jcldnctdirwpjbpjhsrrokfy,Vrtojba,61,43,4,true,8/8/2017,6/4/2017
9e996fc2-0dfa-4303-a2b4-1466b6ffb57c,19b9b546-3825-4eda-83fe-77287e9b16cf,oym-vme-xvk,9107223,1,17,4,hjb-bixg-ogf,22/10/2017,19/11/2017,Rlqoxxkhrgaymujhbvxqrujn,Pio Duran,71,16,7,false,8/2/2017,23/7/2017
e2e15301-9684-4551-9c95-1746dabbebea,de08b9f1-a738-4b51-94c1-1c5cf396a0b7,kgr-xeq-krd,3117062,2,7,1,kjx-mfwm-cdy,3/2/2018,1/11/2017,Tpljxtutigfictwirfkewuks,Wenquan,46,18,4,false,19/11/2017,21/1/2017
312fa20b-105b-4683-a9dd-c8f9b9569d41,c84815df-631d-44b8-8f13-4eeeced700e0,rbl-xks-ygj,0854880,6,11,3,ofe-tvmh-god,17/12/2016,25/10/2017,Yhfakbiddffdtntzuaacegtj,Saratov,65,31,6,false,13/12/2017,5/9/2017
bcb5298d-e411-4f3b-ae7d-1564ce298204,977413d7-5167-4442-ba78-e515ad58844f,fhb-tgp-pxy,2798175,3,11,2,doh-vzmf-jug,26/10/2017,9/12/2017,Zdlosjvspxxoxqxfajawtqwc,Rebrikha,38,35,1,false,30/12/2017,19/11/2016
9e33cfa3-0a4e-4e1c-8d5e-ebec05e87068,820b5061-e921-4e3b-bf90-b18161cae609,pci-ilw-qlv,8424834,2,10,5,fcp-zxwp-wrn,4/6/2017,5/12/2016,Mibwmuhwoouvoagtvzprrami,Sipoholon,83,97,3,false,18/2/2018,17/11/2016
9a1856c2-a97c-441e-828f-75b9485fca38,9ddcaad4-3484-44df-b789-ff00e9674b19,xxe-hwr-usu,1626686,2,1,1,rxj-fwsk-jhk,31/10/2016,12/7/2017,Zlmossyxrprxouvkifhbvxom,Wielbark,30,28,5,false,29/5/2017,22/5/2017
b1c85699-eaef-4414-ab82-c51a3f12b8de,a47b6f1f-2853-4ec0-8c3d-127f3bfd7843,khi-xve-ivc,0101286,4,9,3,xlx-hqoh-cvf,12/4/2017,10/12/2017,Etognvrwsoqqzvuzvaxubnzw,Anambongan,94,81,2,true,23/4/2017,14/8/2017
6a640745-8822-4ce1-98d0-5bf864ec5cd8,f7105a00-408e-4481-b854-6c52c03fdc22,mfm-imz-hjv,1086218,1,2,5,fos-xxdn-pss,5/11/2016,19/5/2017,Odarunlhbkxhnmjnjpapnwas,Fukuoka-shi,00,15,4,false,16/4/2017,5/7/2017
6ac2a4ae-8551-428f-ab31-9a9d40615e8a,1a4bfaf0-d6a6-45f8-8f65-3c3b819306ef,prs-qog-gzp,5700736,3,13,2,eki-bokt-lhn,20/5/2017,7/6/2017,Xjdopqtcerrdzaziftkrutis,Annacotty,71,56,2,true,11/6/2017,9/12/2017
c20c2749-c574-4ed7-8ed8-6ad98975d16d,ced06caa-a055-4a3e-9592-ffb741609eeb,gwg-ahh-stf,5472047,2,10,4,xix-ulrp-bts,8/1/2018,7/6/2017,Mhuqucwwsxufpkccaulnapfi,Vertientes,56,28,4,true,16/9/2017,7/8/2017
a5420636-8ea8-4be4-9717-2ac4d01a8f27,90b481ab-c709-4c0d-89fc-a89ab6164601,vzj-mgt-czn,2565317,2,15,3,xuz-axab-wvy,20/6/2017,15/5/2017,Ubgfvvkwzzvmlieyfvobgwiw,Duraznopampa,22,40,6,false,24/10/2017,5/12/2016
554a2198-203f-466b-9a81-4bb5eca5b9c4,b22ff0d0-7bf9-46b0-9ee7-c2f28db61778,uxa-ylh-vdn,1240067,2,8,2,izv-jmkc-xej,30/8/2017,11/4/2017,Wbtwhllygdwnocvmbnubcwwk,Ābdānān,21,75,6,false,19/11/2017,9/7/2017
7d8d83a1-ee0f-4769-999a-51c169ce34be,fd069c16-8aac-4d38-98b2-a57f98ea5226,rzl-ktj-aiy,5295733,1,11,4,mzg-zkdk-jnq,18/9/2017,30/1/2017,Nlvdrpcvrpqzncxpeklntenr,Balykchy,27,75,5,false,21/6/2017,6/2/2017
ca34a487-5592-4330-ab81-e103e4077ef0,cc9630d4-db55-4957-8d36-76ca8b7d9371,ixl-jto-yba,7688705,4,13,4,txx-grgb-bti,12/2/2018,13/12/2017,Gzeeqlwhcwlpbvmbzdbvoami,Balice,18,02,5,true,28/10/2016,22/8/2017
5a706cf5-5fdd-48e0-b369-760710d76f46,27304ba4-0fc8-4104-a4f4-97f20f54a22a,niy-shz-xwc,5997830,3,18,4,shy-nqgf-nss,27/5/2017,10/2/2017,Vxpnwwgtuegqoulmmujfdyyh,Xique Xique,33,76,1,false,1/6/2017,3/2/2017
3c6a2d2b-53ff-4b5c-9024-772822c7cf61,92f339be-a728-4d7a-94ea-39f0b9b6c765,rqe-vnh-kep,6206858,1,2,2,yhj-okxd-tkq,30/10/2016,5/8/2017,Octltzxvycahwokrdexboyni,Kolyubakino,14,80,4,true,7/10/2017,19/5/2017
f0d46697-0441-4eb4-9488-40d756caab79,32cc085f-00ce-47b2-a58e-7d5536e5bd83,yfi-zrt-jhb,7268641,5,16,4,nrd-ojia-uqi,3/2/2017,20/5/2017,Jrghrlvvkwqccgrpyfmaucye,Ārt Khwājah,41,72,6,false,10/5/2017,28/4/2017
b74ff25e-a3d0-4af8-a654-84130dc0c315,198f3d70-a81f-4cf3-8c1c-a512d11706b2,ivv-ikj-zud,7198788,5,4,3,qdo-fvaj-rga,28/10/2016,19/12/2017,Vhsswplmwsvnbnvhzjqiufdb,Dagua,01,54,6,false,10/5/2017,27/3/2017
ae5a7367-6691-4c83-918d-35bf0dc6dcbe,ca321323-d2b9-4639-a98e-000903de61f0,exn-pmc-ste,0411754,4,18,3,iad-dlsc-qld,3/1/2017,30/12/2016,Tanwgsaluhyeabekvodiolho,Haixing,94,56,2,true,28/1/2017,30/5/2017
2c32e821-5c75-4dec-a11c-45e20a7d4f9e,cece643b-463d-464c-88ad-48bb775e9cb7,rjm-wpw-omq,9812214,4,10,4,mat-bvor-hpk,11/6/2017,3/5/2017,Qftnycbqosphzdeovzdckdof,Hongsipu,26,13,3,true,23/7/2017,22/9/2017
d1e241b7-b5d7-4ce3-87f2-5b248478b273,5c2297d0-d6b5-4ecc-999d-fc9e5b6ccaaa,ost-gut-cwp,7400324,3,11,1,ybx-zhju-bqz,15/2/2018,8/11/2017,Xnbzaljkfmafktoxqilcgudl,Xiuying,45,15,6,false,21/10/2017,27/8/2017
768fb541-8848-446c-b797-342fdaf75a8c,2bafdfe5-ebce-4367-a041-2f1bf7ebf9cb,tye-ozy-rfc,7821442,6,17,5,euu-bzvu-bqy,24/11/2017,28/5/2017,Sgfopbmbxigayujverogoues,Rambouillet,95,48,4,true,1/12/2016,30/12/2016
d21224b4-8790-4b00-9bff-24cdb2b832e4,03a457d4-ec41-4b07-836d-12bbe07f6248,slb-xls-lxa,6593246,2,11,5,agz-mrlx-ojo,26/10/2017,24/11/2016,Ehasrlebtaglsbxmtcdjubyw,Lusacan,23,54,5,true,1/3/2017,30/4/2017
2c097235-9c7a-4802-9f9d-782fae60fdd7,75e39f0a-1e4e-4f72-a578-8cef7db60084,xep-kqy-wzy,4715155,4,8,4,ttg-dhsq-qho,17/11/2016,17/5/2017,Dlqijslkecpvllrbyebapdoi,Gumi,32,25,6,true,5/5/2017,4/7/2017
0ec3016f-4e5e-44f8-bc60-a68b23fbb824,602231e5-d8ce-4f34-b645-bbcf1641164e,rtf-dsf-rkm,6483918,1,3,2,dln-yheh-ihi,4/9/2017,3/6/2017,Kiasqhpyiwtrzihnlfkiensh,Setúbal,93,82,1,false,17/9/2017,15/2/2018
3ae2f6ec-b9f8-450c-bc29-6462cac94173,1350ad24-2ac7-4b2d-bb1f-1441191ee9d3,afr-pae-tps,5390319,3,2,3,dts-wqlg-eqf,1/1/2018,12/3/2017,Wdowppzazoutycblyevzvkkt,Xylotymbou,35,78,5,false,20/11/2017,26/2/2017
ea546db3-e394-4c3b-a59f-1348dea8eb7b,11736e80-c782-47b7-8b51-ab671dc69453,jst-oxm-cxd,6380085,4,6,4,brd-qrws-wra,9/6/2017,21/3/2017,Ttueogylbfvmgaugwpdbzctq,Del Campillo,13,22,3,false,26/9/2017,14/3/2017
fe62b0cb-0e8f-401f-8e47-9a93bdb45932,153fe3df-ef98-45f0-9aa9-29e929834cf7,ita-kbt-sha,0509564,3,12,2,bqa-vmle-obq,22/12/2016,2/6/2017,Awxusgkxiwdryagmilatzxpc,Aghsu,21,09,5,false,9/8/2017,29/3/2017
6c8f8c7a-969a-4d25-a920-fd0ab40ba6b0,14b5fab9-812c-4114-88b5-df0f3e71a34a,kjy-ixa-kwf,0244313,2,3,2,tfm-ivqm-npv,9/1/2018,8/9/2017,Mpfxidcqcztkhkvyovbxdzth,Zhuangxing,22,88,5,false,16/11/2017,29/12/2016
2f44611e-0f79-41dc-88c5-e75222d115b4,ce0b4bac-d3bd-4c22-8aa6-49ead22bdda1,ayq-bdb-uyt,9159606,2,4,1,kqm-dsml-hjv,1/8/2017,9/10/2017,Ykdsknnpnggqdyywxprtgalb,Jiulian,00,57,3,true,5/6/2017,2/11/2017
74b49d5c-8162-494c-8fbf-d796d12cf998,270ae910-2622-4e96-b5a3-ca10e5d8a605,vwy-pzj-acf,7112167,3,1,5,gac-aeom-vee,19/6/2017,2/11/2017,Lkpfgvskxscuymhhpiisacob,Shuanglong,68,39,5,false,8/6/2017,12/5/2017
6231806e-ac75-44e8-99f2-2f8f0199d4ec,1d9480ee-ca9a-42af-ad7e-c098d7f6b617,fwc-pej-hxg,5647035,4,18,1,fsp-geut-wod,28/11/2016,30/9/2017,Hauudlpvegidvxfzaslxdskv,Zhu’ao,61,91,6,false,13/12/2017,29/11/2016
6713bbe2-953e-4a2a-814a-41a17ad69180,42b65117-b0b8-4abc-8092-dce024f023f5,qos-kxd-juj,3619783,4,13,1,lrx-mkli-igs,13/1/2018,14/8/2017,Liqiysccorxawqubhbgemrge,Syevyerodonets’k,67,29,5,true,23/5/2017,13/12/2017
4627cd7b-c4bd-4dfd-8d63-69837f362d33,eb83d929-37f0-41cc-8c7f-64a93abd7d67,fnn-zpf-aoa,8346120,4,4,5,rfc-weyy-als,26/2/2017,2/11/2016,Pjhtosdtzrbdocqyrzghlwor,Cochabamba,01,39,7,false,5/11/2016,25/3/2017
c528e9f6-ab4f-42d3-8ce3-5fa0c83fe0e8,475c20a8-bf46-4829-9c38-df08c0694eef,bsh-dtd-oow,4424909,5,8,3,ljh-lesx-pjb,31/1/2017,13/2/2018,Xqyxabfzkogprbvvfrhjjnef,Hetang,93,40,3,true,28/2/2017,12/12/2016
14cdff86-e95d-44fa-85ac-f42e484f185e,3840dd95-8212-420d-a5e3-59296bbdf983,vds-ohw-ohf,3826515,2,16,2,avy-igsd-svw,30/10/2017,8/11/2016,Mihpaneajpjdinjhrlkpwzgs,Cangkreng,57,13,4,false,13/10/2017,25/1/2018
f8820f28-ad0a-43bc-ac04-7324cc5acd5c,a63924e7-201f-4ec7-8371-2ec95402f419,yxm-ewz-uec,7335339,3,15,5,jar-szus-mnt,25/5/2017,17/8/2017,Pczksrfpbopbvppqclbniwjt,San Quintin,64,69,7,true,21/1/2018,10/5/2017
04910222-c505-48ed-9cdd-5dad34000e4c,b818f74c-cfcd-4931-b053-c8182374c258,yui-ilz-cax,4285747,1,9,1,ruq-obfr-ylq,20/1/2018,15/10/2017,Usgrrqnesvyankqmqtcmbtha,Vinhas,01,43,6,false,17/8/2017,29/11/2017
05102891-058e-40bc-8e9b-8b36f5d216ed,1d390ced-67f5-4c4e-8693-4d090ce93f62,nfu-juc-mwj,5979310,3,6,2,zji-grml-uoi,14/4/2017,11/2/2018,Pbmzgdlrrostdrsqyawxktxo,Bejsce,87,07,4,false,17/12/2017,13/12/2016
5eca613e-8dff-4dfa-93fb-b2c67196518d,64931537-cca8-4698-9d18-8bbef6da0f92,wjr-wjq-qlm,8909226,5,8,5,aja-swud-xpu,9/10/2017,31/10/2016,Kkphypyzufftajiunxbhagmq,Nanbin,24,69,5,true,24/1/2018,8/3/2017
ff4cd029-86ea-4ded-971a-f26a8f4099c6,e20b9661-637c-48de-83c8-251a5b27c52a,dkp-occ-sgz,8761794,1,2,5,sem-uger-yfc,15/2/2018,1/12/2016,Sxmkjfgsspqjedejvdoyntsh,Nový Knín,80,88,2,true,6/10/2017,4/12/2017
ceda0139-ab4e-4734-8f1a-acdf9c9fba57,9a5a0d1d-abbf-48ad-9b01-2cbdb9ded865,frp-lwx-ylc,6257459,4,15,3,eiz-vrll-gvu,25/9/2017,8/11/2016,Aiptltvebasockoarjtjkqtr,Três Rios,32,41,2,false,3/9/2017,19/2/2017
5be9a013-bc6f-4902-9697-fa9e0c98f98d,8c31c439-8cd9-49aa-9551-4f58b69d07ed,efa-elo-caz,8823740,1,4,1,adn-bwbj-agi,18/2/2017,7/9/2017,Chkjuzqzelbjyybpkifxdnpc,San,74,60,4,true,14/9/2017,25/7/2017
dc4ec273-019c-4150-9aa6-47abe15eb67d,5eeb3c4b-a186-4b09-8919-801d3967f5a4,ecp-hkk-fez,4460941,2,15,5,coo-opli-qve,10/12/2016,20/8/2017,Bajtlupqceoooiofqbllavrx,Niihama,33,43,2,false,16/5/2017,25/5/2017
4f12ee76-5f16-4832-86ec-3cb55a475b22,9926ec49-b4d9-497d-ae94-4bf400df2789,qny-kgw-xec,6796835,2,13,3,wor-psze-ixi,15/4/2017,6/7/2017,Vmwkxeycwvgybgljrozmidas,Paatan,70,64,2,false,27/11/2017,22/2/2017
c18ec4b7-db6a-44b1-9f78-a9e7bf21ec50,32d399f4-e1f1-4a7b-a53a-3d906b41a1cd,zyo-tio-olc,3034022,2,16,3,dpi-nawm-xwo,26/1/2018,14/7/2017,Djzigkqvyjcokqnrzcvvvbfl,Tawau,12,52,4,true,12/6/2017,5/12/2016
d58c15cf-0cf1-43e7-9a21-bb83a471e80d,acc565b8-cabc-4453-a3d2-bf4eb071e4f7,bli-jjo-dkj,4121339,3,14,4,wln-jnuc-oyw,5/2/2018,17/5/2017,Gujrtxjasxmoiesniebttixs,Bárrio,14,97,5,true,12/5/2017,15/9/2017
f0300ec9-b4c1-4fb0-b2f8-1beea918ea83,264e0b01-382c-463c-bf3b-394ee05ea0c6,xli-jpt-oax,0651413,6,14,5,vrv-zqyh-pot,26/10/2017,29/4/2017,Pqzimeoqugovqnxkexjtflnv,Gilowice,25,05,7,false,26/12/2017,3/4/2017
b9051029-9836-45a8-9732-9191a34ffd97,8dffe18d-cc07-4c88-aaef-8c4b25937152,axa-xph-gup,7021824,5,9,3,lnz-qqhl-ldo,10/2/2018,15/2/2018,Uckmdmtxoopvfnvevjrvracr,Moste,19,30,1,true,31/1/2017,3/4/2017
d3db01d9-d7c0-4229-b8fe-7e152702ea81,3a3dc39d-d3b6-4724-8cdf-e15322f86178,cyx-mkc-vgf,5620714,1,11,1,sth-cpjw-fpc,5/9/2017,28/10/2017,Zofeehnuhkplurqhesmfuuek,Blois,38,08,6,false,29/10/2016,22/10/2017
985fbe17-5605-4cbe-a3ba-1b3fbc5bbdb2,87ed4102-2aaf-4b68-9ac0-8312a914ceea,mlc-vee-dgx,4036810,6,5,1,ehf-qfdd-hds,8/9/2017,31/10/2016,Vnsjcndnnzelneuatjwmhhnv,Kirovsk,00,77,1,true,31/5/2017,2/3/2017
492865d9-447f-488f-8e43-f95503d57a2f,9d1fe1c0-5baa-4755-880d-3ab1de561102,efo-ufj-qle,7941415,2,13,3,fvz-ytwj-umb,14/4/2017,1/8/2017,Jackwhszkcwgabbwleytymcm,Artemisa,93,41,1,false,13/11/2017,4/12/2016
6472b4cb-e1d4-4a29-8c19-dc01672a39a8,6854af3d-ad4c-41af-8ac2-8cd9a4645b95,vpt-wpd-uly,5619513,3,14,2,tlx-bvuk-ecl,20/11/2016,18/6/2017,Kagbhliemjyzbgrztezsaugr,Ujae,98,29,2,false,13/5/2017,14/9/2017
0f1e82cd-5abc-4ec7-82e0-28bcaa9295e7,cf9d5233-b53e-4197-9914-8686d8b98e07,ome-ksf-cha,4224035,5,11,5,piu-biqv-kac,5/3/2017,16/1/2018,Ishfvwdlxnftvjjvzrhnddml,Meaux,99,22,7,false,26/3/2017,3/1/2018
0972b923-d70d-440d-ae93-a572f2178136,549f385b-ea21-4276-b47f-e87346a6aa93,rbf-tbp-jxn,6797973,4,3,1,rui-aniz-puc,8/11/2017,19/11/2016,Dnhvsyjapicpedhfwlmiwiab,Ami,38,97,6,false,5/6/2017,21/2/2018
88072393-2b04-40e3-a69c-1c48c4b2ca91,5dab7509-e46b-497f-88b3-5e27d3437e75,tvs-nlm-ojg,2391656,3,18,3,vfa-avdm-dwt,4/1/2018,3/12/2016,Adgnzwvpjbqfppyemrpgwdfj,Koumac,41,11,3,true,1/11/2016,3/11/2017
51b053c6-5d29-4e59-ace6-62111e7e5aa9,772fca18-6891-428a-93b4-0f7e7afa8eb9,gks-mnv-elu,9468376,4,13,4,sqs-vcmj-kly,2/11/2017,2/4/2017,Xwvrwzhbnxgyhwiswwdllqua,Korydallós,04,39,2,true,28/10/2017,9/1/2018
42437ab2-96d6-43bf-a9d0-72ba1e0df9ba,b2e3abd8-9ec0-4988-b5ee-4adda7607f9a,blq-ilk-gdt,6106592,5,15,4,msz-olyn-rcm,14/7/2017,21/2/2018,Liqvxjiamumhzqhlsuwzrrtw,Mora,14,31,6,true,29/9/2017,25/2/2017
0179495b-72c9-4b81-b206-d411a9466ef7,3d6fa938-ff1b-42c2-83dd-aa340a50f762,cry-ngq-gxh,4627564,5,9,3,jnt-dsys-tcx,7/10/2017,9/11/2016,Fbbmvvuctxumgzorvqwhcfnx,Dongkengkou,92,22,5,false,2/2/2017,13/12/2016
74764910-a382-4d2f-aaa2-61740b8e01d9,e0313f53-9abe-426f-ba46-cc6ad92e6535,dgk-huo-ohr,7989669,3,6,3,fbc-ichj-kpx,5/8/2017,19/4/2017,Eiayjjmivipkrjjjfrqhmnpx,Kashihara-shi,37,56,7,true,24/2/2017,20/5/2017
5d046cf0-40c3-4cd5-82d7-c0dd150d6156,d9ad718d-0e3f-4940-93de-003a3377abef,jrn-okm-vrc,9730157,6,14,4,pey-ifhk-zkl,3/7/2017,26/10/2017,Yrdyvilsuajbuupptoczkbwq,Fundong,15,66,6,true,3/1/2018,28/3/2017
08bc2dbc-a750-4a7a-8953-ce8b0b96cb56,c57f7832-d091-407f-a751-4af0f3f021b2,yyd-ptk-vdu,5916107,4,2,3,bus-whzj-qzc,14/7/2017,10/11/2016,Sgzpvwgrxyzkmzdzurprfxva,Feuknoni,87,37,4,true,30/9/2017,13/9/2017
ba544e99-8b2a-4dfe-a4d9-471e2a2f4efc,3f49143a-fb7a-467c-aceb-41fae0830f4b,hsg-hlk-tkr,7387812,3,12,4,vvz-yldc-ewb,18/12/2016,26/2/2017,Xraksieiibppugatjymqoznj,Armash,48,25,6,false,11/2/2018,29/11/2016
15786447-cd37-4fbb-8322-0dff517f1dc0,1d770a9d-d975-4031-8a5a-abbd2a3a73e6,ihu-gep-ntp,4807798,3,8,3,uxd-orfv-dkh,6/6/2017,28/2/2017,Mhsgkziayhgwqnhczfmcutjx,Baghlān,57,39,7,false,21/9/2017,3/8/2017
f514e85c-0316-4ec1-843e-98167ec46819,64209e2a-0ab4-439a-9435-bd328ad6d0b4,rso-vmf-akc,2169803,2,9,5,jin-rnvo-bse,2/2/2017,27/7/2017,Revibghczkpgiyuiwustjnfl,Kefang,05,66,4,true,1/2/2018,14/11/2016
94072535-553d-4373-9aa3-af383bca825b,2c3d6068-1f08-4762-9d85-36ef1eae74a8,woy-jgr-jam,0833637,3,3,2,auk-wkkd-pgq,2/11/2017,15/6/2017,Fougjngbgthuxpucbkdpcylv,Ambatondrazaka,82,74,4,true,11/11/2017,21/8/2017
e50d4fb3-0cfb-44d8-b7c3-f026caf70c19,256040cf-7626-4835-9be1-450c3d3cff33,aho-qdt-nzq,1210632,3,11,1,maa-xylc-ovz,7/11/2016,27/12/2016,Asspbhlwiiypvmbbdkqrstdc,Gumalang,42,60,7,true,15/1/2018,20/3/2017
